, Destination Port, Flow Duration,Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Max, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward
14380,21,8509496,118,27,13.11111111,11.01640191,12.53333333,35.95982653,2.820378551,369978.087,3159071,296,488,1.762736595,34,12.24,13.05845831,170.5233333,12.75,13.11111111,12.53333333,296,118,29200,227
14381,53,103661998,109,55,54.5,0.707106781,125.0,3.463178474,0.038586947,34600000.0,104000000,52,52,0.019293473,139,82.6,39.95372323,1596.3,103.25,54.5,125.0,52,109,-1,-1
14382,443,5737041,352,195,39.11111111,71.67189903,1054.2,980.1219827,2.440282369,441310.8462,5564301,192,112,0.871529417,2300,374.8666667,732.0610695,535913.4095,401.6428571,39.11111111,1054.2,192,352,8192,30
14383,80,6021407,0,0,0.0,0.0,0.0,0.0,0.664296567,2007135.667,5998442,104,40,0.166074142,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0,29200,65535
14384,21,9183004,107,27,11.88888889,9.905105305,12.53333333,32.12456403,2.613523853,399261.0435,3452076,296,488,1.633452408,34,11.8,12.7410099,162.3333333,12.29166667,11.88888889,12.53333333,296,107,29200,227
14385,80,56649,12,6,6.0,0.0,0.0,211.8307472,35.30512454,56649.0,56649,40,0,0.0,6,6.0,0.0,0.0,9.0,6.0,0.0,40,12,64240,-1
14386,2977,52,6,6,6.0,0.0,6.0,230769.2308,38461.53846,52.0,52,20,20,19230.76923,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,237,16393
14387,21,8593839,107,23,11.88888889,9.545214042,12.53333333,34.32691723,2.792698351,373645.1739,3040754,296,488,1.745436469,34,11.8,12.64911064,160.0,12.29166667,11.88888889,12.53333333,296,107,29200,227
14388,8080,1008976,0,0,0.0,0.0,6.0,17.83986933,5.946623111,201795.2,507230,92,60,2.973311555,6,2.571428571,3.207134903,10.28571429,3.0,0.0,6.0,92,0,8192,0
14389,53,90319792,92,50,46.0,5.656854249,110.0,3.454392366,0.044287082,30100000.0,90300000,64,64,0.022143541,115,70.8,36.10678607,1303.7,88.5,46.0,110.0,64,92,-1,-1
14390,22,13075726,2008,640,95.61904762,140.0451628,85.78125,363.4979809,4.053312221,251456.2692,2500276,680,1032,2.447282851,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
14391,21,8693370,95,19,10.55555556,8.11035004,12.53333333,32.55354368,2.760724552,377972.6087,3068657,296,488,1.725452845,34,11.32,12.32450134,151.8933333,11.79166667,10.55555556,12.53333333,296,95,29200,227
14392,21,225,14,14,7.0,9.899494937,0.0,62222.22222,13333.33333,112.5,201,64,20,4444.444444,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14393,21,236,14,14,7.0,9.899494937,0.0,59322.0339,12711.86441,118.0,148,64,20,4237.288136,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14394,53,222,82,41,41.0,0.0,88.0,1162162.162,18018.01802,74.0,173,64,64,9009.009009,88,59.8,25.7429602,662.7,74.75,41.0,88.0,64,82,-1,-1
14395,42066,1,31,31,15.5,21.92031022,0.0,31000000.0,2000000.0,1.0,1,64,0,0.0,31,20.66666667,17.89785834,320.3333333,31.0,15.5,0.0,64,31,939,-1
14396,80,6584100,0,0,0.0,0.0,0.0,0.0,0.607524187,2194700.0,6547600,104,40,0.151881047,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0,29200,42408
14397,53,30959,100,50,50.0,0.0,78.0,8269.000937,129.2031396,10319.66667,30907,64,40,64.60156982,78,61.2,15.33623161,235.2,76.5,50.0,78.0,64,100,-1,-1
14398,443,157640,462,188,51.33333333,75.32761778,549.7142857,27340.77645,101.497082,10509.33333,34890,296,232,44.40497336,1398,253.5294118,466.1638818,217308.7647,269.375,51.33333333,549.7142857,296,462,29200,118
14399,53,23352,50,50,50.0,0.0,66.0,4967.454608,85.6457691,23352.0,23352,40,32,42.82288455,66,55.33333333,9.237604307,85.33333333,83.0,50.0,66.0,40,50,-1,-1
14400,57517,0,31,31,15.5,21.92031022,0.0,0.0,0.0,0.0,0,40,0,0.0,31,20.66666667,17.89785834,320.3333333,31.0,15.5,0.0,40,31,290,-1
14401,22,11061051,2008,640,91.27272727,138.1821372,85.78125,429.7060017,4.881995391,208699.0755,2355059,712,1032,2.893034306,976,86.41818182,188.2012015,35419.69226,88.01851852,91.27272727,85.78125,712,2008,29200,247
14402,40347,18,0,0,0.0,0.0,0.0,0.0,111111.1111,18.0,18,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,-1
14403,22,12275288,2008,640,95.61904762,140.0451628,85.78125,387.2006913,4.31761764,236063.2308,2264245,680,1032,2.606863481,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
14404,123,67027766,96,48,48.0,0.0,48.0,2.864484548,0.059676761,22300000.0,67000000,40,40,0.029838381,48,48.0,0.0,0.0,60.0,48.0,48.0,40,96,-1,-1
14405,59598,101081,0,0,0.0,0.0,0.0,0.0,49.46528032,25270.25,100167,64,60,29.67916819,0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,119,0
14406,22,13106761,2008,640,95.61904762,140.0451628,85.78125,362.6372679,4.043714538,252053.0962,2328168,680,1032,2.441488023,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
14407,443,117825520,579,193,36.1875,61.74703097,464.1538462,56.12536232,0.246126646,4208054.286,59000000,532,424,0.110332634,1619,220.4333333,486.6644162,236842.254,228.0344828,36.1875,464.1538462,532,579,29200,349
14408,8080,997119,0,0,0.0,0.0,6.0,18.05200783,6.017335945,199423.8,498767,92,60,3.008667972,6,2.571428571,3.207134903,10.28571429,3.0,0.0,6.0,92,0,8192,0
14409,22,11895298,2008,640,95.61904762,140.0451628,88.5483871,399.5696451,4.371475183,233241.1373,2442756,680,1000,2.606071744,976,89.67924528,191.0076291,36483.91437,91.40384615,95.61904762,88.5483871,680,2008,29200,247
14410,39943,54,0,0,0.0,0.0,0.0,0.0,37037.03704,54.0,54,32,32,18518.51852,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,283,229
14411,22,12096562,2008,640,95.61904762,140.0451628,85.78125,392.921559,4.381410189,232626.1923,2196228,680,1032,2.645379737,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
14412,57151,3,0,0,0.0,0.0,0.0,0.0,666666.6667,3.0,3,64,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,353,-1
14413,53,47125,52,52,52.0,0.0,68.0,2546.419098,42.4403183,47125.0,47125,20,32,21.22015915,68,57.33333333,9.237604307,85.33333333,86.0,52.0,68.0,20,52,-1,-1
14414,443,95002,0,0,0.0,0.0,0.0,0.0,21.05218837,95002.0,95002,32,32,10.52609419,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,319,254
14415,53,144,70,35,35.0,0.0,89.0,1722222.222,27777.77778,48.0,140,40,40,13888.88889,89,56.6,29.57701811,874.8,70.75,35.0,89.0,40,70,-1,-1
14416,21,19,14,14,7.0,9.899494937,0.0,736842.1053,105263.1579,19.0,19,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
14417,443,15314541,31,31,7.75,15.5,0.0,2.024219988,0.391784514,3062908.2,10000000,128,64,0.130594838,31,4.428571429,11.71689866,137.2857143,5.166666667,7.75,0.0,128,31,354,1482
14418,22,48,0,0,0.0,0.0,0.0,0.0,41666.66667,48.0,48,32,32,20833.33333,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14419,80,10056083,347,335,69.4,148.5052188,234.8,151.2517349,0.994422978,1117342.556,9761550,124,112,0.497211489,581,138.2727273,240.2453292,57717.81818,152.1,69.4,234.8,124,347,8192,237
14420,22,59,0,0,0.0,0.0,0.0,0.0,33898.30508,59.0,59,32,32,16949.15254,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14421,53,70120,42,42,42.0,0.0,174.0,3080.433542,28.5225328,70120.0,70120,32,32,14.2612664,174,86.0,76.21023553,5808.0,129.0,42.0,174.0,32,42,-1,-1
14422,443,116653383,1973,549,82.20833333,176.8907742,369.4782609,89.76164883,0.402903017,2535943.109,10000000,492,604,0.197165306,1693,218.1458333,469.1224487,220075.8719,222.787234,82.20833333,369.4782609,492,1973,8192,1081
14423,53,210,86,43,43.0,0.0,99.0,1352380.952,19047.61905,70.0,204,40,40,9523.809524,99,65.4,30.67246322,940.8,81.75,43.0,99.0,40,86,-1,-1
14424,53,245,70,35,35.0,0.0,51.0,702040.8163,16326.53061,81.66666667,196,40,40,8163.265306,51,41.4,8.76356092,76.8,51.75,35.0,51.0,40,70,-1,-1
14425,21,243,14,14,7.0,9.899494937,0.0,57613.16872,12345.67901,121.5,185,64,20,4115.226337,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14426,53,77257,106,53,53.0,0.0,181.0,6057.703509,51.77524367,25752.33333,77251,64,64,25.88762183,181,104.2,70.10848736,4915.2,130.25,53.0,181.0,64,106,-1,-1
14427,53,49383,140,35,35.0,0.0,100.0,6884.960411,121.4993014,9876.6,31469,128,64,40.49976713,100,53.57142857,31.71675237,1005.952381,62.5,35.0,100.0,128,140,-1,-1
14428,22,112,0,0,0.0,0.0,0.0,0.0,17857.14286,112.0,112,32,32,8928.571429,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14429,443,1076277,3217,2649,643.4,1142.067555,382.0,6538.279644,13.93693259,76876.92857,504917,112,212,9.291288395,2649,439.8125,775.0649193,600725.6292,469.1333333,643.4,382.0,112,3217,8192,71
14430,21,8833470,110,26,12.22222222,10.02219759,12.53333333,33.73532711,2.716939096,384063.913,3148799,296,488,1.698086935,34,11.92,12.77340988,163.16,12.41666667,12.22222222,12.53333333,296,110,29200,227
14431,22,44,0,0,0.0,0.0,0.0,0.0,45454.54545,44.0,44,32,32,22727.27273,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14432,53,31416,84,42,42.0,0.0,126.0,10695.18717,127.3236567,10472.0,31411,64,64,63.66182837,126,75.6,46.00869483,2116.8,94.5,42.0,126.0,64,84,-1,-1
14433,22,70,0,0,0.0,0.0,0.0,0.0,28571.42857,70.0,70,32,32,14285.71429,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14434,57750,48,0,0,0.0,0.0,0.0,0.0,41666.66667,48.0,48,32,32,20833.33333,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,122,33304
14435,443,5427095,352,195,44.0,74.99904761,907.3333333,1067.974672,2.579648965,417468.8462,5240443,172,132,1.105563842,2266,386.4,721.1007261,519986.2571,414.0,44.0,907.3333333,172,352,8192,31
14436,21,12,14,14,7.0,9.899494937,0.0,1166666.667,166666.6667,12.0,12,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
14437,443,5571178,367,210,40.77777778,75.80530618,618.3333333,731.8021431,2.692428783,397941.2857,5427750,296,200,1.076971513,1448,254.8125,489.2970766,239411.6292,271.8,40.77777778,618.3333333,296,367,29200,118
14438,8080,202783,213,195,42.6,85.23379611,36.25,1765.433986,44.38241864,25347.875,200529,112,92,19.7255194,195,35.8,68.38908295,4677.066667,39.77777778,42.6,36.25,112,213,8192,237
14439,80,47754,440,440,146.6666667,254.0341184,214.75,27201.90979,146.5845793,7959.0,23418,104,136,83.76261674,859,162.375,320.8372696,102936.5536,185.5714286,146.6666667,214.75,104,440,29200,31
14440,8080,997090,0,0,0.0,0.0,6.0,18.05253287,6.017510957,199418.0,498820,92,60,3.008755478,6,2.571428571,3.207134903,10.28571429,3.0,0.0,6.0,92,0,8192,0
14441,50620,53,0,0,0.0,0.0,0.0,0.0,37735.84906,53.0,53,20,20,18867.92453,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,119,255
14442,53,30682,72,36,36.0,0.0,68.0,6779.219086,130.3695978,10227.33333,30676,64,64,65.1847989,68,48.8,17.52712184,307.2,61.0,36.0,68.0,64,72,-1,-1
14443,21,226,14,14,7.0,9.899494937,0.0,61946.90265,13274.33628,113.0,164,64,20,4424.778761,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14444,22,33,0,0,0.0,0.0,0.0,0.0,60606.06061,33.0,33,32,32,30303.0303,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14445,53,35755,96,48,48.0,0.0,64.0,6264.858062,111.8724654,11918.33333,35749,40,64,55.93623269,64,54.4,8.76356092,76.8,68.0,48.0,64.0,40,96,-1,-1
14446,21,8523248,108,24,12.0,9.733961167,12.53333333,34.7285448,2.815827957,370576.0,3271568,296,488,1.759892473,34,11.84,12.69737506,161.2233333,12.33333333,12.0,12.53333333,296,108,29200,227
14447,22,98,0,0,0.0,0.0,0.0,0.0,20408.16327,98.0,98,32,32,10204.08163,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14448,443,95311,0,0,0.0,0.0,0.0,0.0,20.9839368,95311.0,95311,32,32,10.4919684,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,304,252
14449,22,12506337,2008,640,105.6842105,143.7671932,88.5483871,380.0473312,3.997973188,255231.3673,2512167,616,1000,2.478743376,976,93.19607843,193.9302988,37608.96078,95.06,105.6842105,88.5483871,616,2008,29200,247
14450,53,988,70,35,35.0,0.0,87.0,246963.5628,4048.582996,329.3333333,936,40,40,2024.291498,87,55.8,28.48157299,811.2,69.75,35.0,87.0,40,70,-1,-1
14451,21,3,14,14,7.0,9.899494937,0.0,4666666.667,666666.6667,3.0,3,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
14452,22,97,0,0,0.0,0.0,0.0,0.0,20618.5567,97.0,97,32,32,10309.27835,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14453,21,7839165,108,26,12.0,9.797958971,12.53333333,37.75912358,3.061550561,340833.2609,2583123,296,488,1.9134691,34,11.84,12.71377206,161.64,12.33333333,12.0,12.53333333,296,108,29200,227
14454,80,117013069,11436,2903,476.5,1087.208072,580.5,236.6402338,0.444394805,2294373.902,10200000,492,704,0.23928951,2903,522.4528302,941.5678121,886549.9448,532.5,476.5,580.5,492,11436,8192,1643
14455,21,8770351,103,22,11.44444444,9.043106644,12.53333333,33.17997193,2.73649253,381319.6087,3240607,296,488,1.710307831,34,11.64,12.52623913,156.9066667,12.125,11.44444444,12.53333333,296,103,29200,227
14456,53755,65,0,0,0.0,0.0,0.0,0.0,30769.23077,65.0,65,20,20,15384.61538,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,351,256
14457,80,36916,0,0,0.0,0.0,0.0,0.0,54.1770506,36916.0,36916,32,32,27.0885253,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,335,1006
14458,53,48205,51,51,51.0,0.0,67.0,2447.878851,41.48947205,48205.0,48205,20,20,20.74473602,67,56.33333333,9.237604307,85.33333333,84.5,51.0,67.0,20,51,-1,-1
14459,22,79,0,0,0.0,0.0,0.0,0.0,25316.4557,79.0,79,32,32,12658.22785,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14460,21,8379357,111,26,12.33333333,10.19803903,12.53333333,35.68292889,2.864181583,364319.8696,2951330,296,488,1.79011349,34,11.96,12.82081641,164.3733333,12.45833333,12.33333333,12.53333333,296,111,29200,227
14461,21,3,14,14,7.0,9.899494937,0.0,4666666.667,666666.6667,3.0,3,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
14462,51789,49,6,6,6.0,0.0,6.0,244897.9592,40816.32653,49.0,49,20,20,20408.16327,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,237,256
14463,21,10208439,94,18,10.44444444,7.970431467,12.53333333,27.62420386,2.350996073,443845.1739,3392834,296,488,1.469372546,34,11.28,12.29674754,151.21,11.75,10.44444444,12.53333333,296,94,29200,227
14464,21,9901765,100,20,11.11111111,8.652231568,12.53333333,29.08572361,2.4238103,430511.5217,3485868,296,488,1.514881438,34,11.52,12.43690744,154.6766667,12.0,11.11111111,12.53333333,296,100,29200,227
14465,6693,3,0,0,0.0,0.0,0.0,0.0,666666.6667,3.0,3,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,8192,-1
14466,53,12744534,114,58,57.0,1.414213562,203.5,40.88027071,0.313860044,4248178.0,12700000,52,40,0.156930022,282,115.4,97.72307813,9549.8,144.25,57.0,203.5,52,114,-1,-1
14467,52941,1,0,0,0.0,0.0,0.0,0.0,2000000.0,1.0,1,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,229,-1
14468,53,70379,52,52,52.0,0.0,135.0,2657.042584,28.41756774,70379.0,70379,32,32,14.20878387,135,79.66666667,47.92007234,2296.333333,119.5,52.0,135.0,32,52,-1,-1
14469,53,49815,100,50,50.0,0.0,78.0,5139.014353,80.29709927,16605.0,49809,40,40,40.14854963,78,61.2,15.33623161,235.2,76.5,50.0,78.0,40,100,-1,-1
14470,22,12935212,2008,640,95.61904762,140.0451628,88.5483871,367.4466255,4.020034616,253631.6078,2482696,680,1000,2.396559098,976,89.67924528,191.0076291,36483.91437,91.40384615,95.61904762,88.5483871,680,2008,29200,247
14471,53,64398,51,51,51.0,0.0,67.0,1832.355042,31.05686512,64398.0,64398,32,32,15.52843256,67,56.33333333,9.237604307,85.33333333,84.5,51.0,67.0,32,51,-1,-1
14472,21,9042721,111,23,12.33333333,10.03742995,12.53333333,33.06526874,2.654068394,393161.7826,3511722,296,488,1.658792746,34,11.96,12.77849756,163.29,12.45833333,12.33333333,12.53333333,296,111,29200,227
14473,22,12051794,2008,640,95.61904762,140.0451628,85.78125,394.3811187,4.397685523,231765.2692,2336022,680,1032,2.655206354,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
14474,22,79,0,0,0.0,0.0,0.0,0.0,25316.4557,79.0,79,32,32,12658.22785,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14475,8080,63175,207,195,51.75,95.54187564,44.66666667,5397.704788,110.8033241,10529.16667,61039,92,72,47.4871389,195,42.625,75.57576615,5711.696429,48.71428571,51.75,44.66666667,92,207,8192,237
14476,21,8832566,103,21,11.44444444,9.015418891,12.53333333,32.9462582,2.717217171,384024.6087,3575897,296,488,1.698260732,34,11.64,12.51958466,156.74,12.125,11.44444444,12.53333333,296,103,29200,227
14477,53,31139,74,37,37.0,0.0,86.0,7900.061017,128.4562767,10379.66667,31134,80,64,64.22813835,86,56.6,26.83840532,720.3,70.75,37.0,86.0,80,74,-1,-1
14478,80,51227,2353,1460,588.25,717.6110251,59.2,51711.01177,175.6886017,6403.375,23949,92,112,97.60477873,1460,264.9,507.1647661,257216.1,294.3333333,588.25,59.2,92,2353,8192,69
14479,52260,4,0,0,0.0,0.0,0.0,0.0,500000.0,4.0,4,64,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,4955,-1
14480,53,177,66,33,33.0,0.0,49.0,926553.6723,22598.87006,59.0,126,64,64,11299.43503,49,39.4,8.76356092,76.8,49.25,33.0,49.0,64,66,-1,-1
14481,21,324,14,14,7.0,9.899494937,0.0,43209.87654,9259.259259,162.0,213,64,20,3086.419753,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14482,22,103,0,0,0.0,0.0,0.0,0.0,19417.47573,103.0,103,32,32,9708.737864,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14483,21,219,14,14,7.0,9.899494937,0.0,63926.94064,13698.63014,109.5,156,64,20,4566.210046,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14484,53,32823,47,47,47.0,0.0,75.0,3716.905828,60.93288243,32823.0,32823,20,20,30.46644122,75,56.33333333,16.16580754,261.3333333,84.5,47.0,75.0,20,47,-1,-1
14485,21,237,14,14,7.0,9.899494937,0.0,59071.72996,12658.22785,118.5,154,64,20,4219.409283,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14486,53,173118,70,35,35.0,0.0,127.0,1871.555817,23.10562738,57706.0,173112,64,64,11.55281369,127,71.8,50.39047529,2539.2,89.75,35.0,127.0,64,70,-1,-1
14487,443,63386722,169,46,21.125,23.1111445,46.0,4.843285633,0.173537922,6338672.2,58000000,172,60,0.047328524,46,29.41666667,22.13371896,489.9015152,32.09090909,21.125,46.0,172,169,63888,65535
14488,389,285,158,79,79.0,0.0,163.0,1698245.614,14035.08772,95.0,278,64,64,7017.54386,163,112.6,46.00869483,2116.8,140.75,79.0,163.0,64,158,-1,-1
14489,58368,1,0,0,0.0,0.0,0.0,0.0,2000000.0,1.0,1,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,4365,-1
14490,21,4,14,14,7.0,9.899494937,0.0,3500000.0,500000.0,4.0,4,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
14491,21,9814516,108,25,12.0,9.810708435,12.53333333,30.15940878,2.445357468,426718.087,3527935,296,488,1.528348418,34,11.84,12.71704892,161.7233333,12.33333333,12.0,12.53333333,296,108,29200,227
14492,21,9561368,104,25,11.55555556,9.355628134,12.53333333,30.53956296,2.510101065,415711.6522,3327024,296,488,1.568813166,34,11.68,12.60198397,158.81,12.16666667,11.55555556,12.53333333,296,104,29200,227
14493,53507,46,6,6,6.0,0.0,6.0,260869.5652,43478.26087,46.0,46,20,20,21739.13043,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,237,256
14494,21,8973391,99,23,11.0,8.717797887,12.53333333,31.98344973,2.674574194,390147.4348,3044945,296,488,1.671608871,34,11.48,12.45364739,155.0933333,11.95833333,11.0,12.53333333,296,99,29200,227
14495,4351,3,6,6,6.0,0.0,6.0,4000000.0,666666.6667,3.0,3,20,20,333333.3333,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,125,253
14496,53,225,140,70,70.0,0.0,198.0,2382222.222,17777.77778,75.0,174,64,64,8888.888889,198,121.2,70.10848736,4915.2,151.5,70.0,198.0,64,140,-1,-1
14497,53,47392,70,35,35.0,0.0,346.0,16078.66307,84.40243079,15797.33333,47385,64,40,42.2012154,346,159.4,170.3417154,29016.3,199.25,35.0,346.0,64,70,-1,-1
14498,443,107789405,4122,3787,206.1,844.4029906,530.9310345,181.084588,0.454590133,2245612.604,10000000,412,712,0.26904314,3787,390.38,770.5194879,593700.2812,398.3469388,206.1,530.9310345,412,4122,8192,1220
14499,53,30459,41,41,41.0,0.0,73.0,3742.736137,65.66203749,30459.0,30459,20,20,32.83101875,73,51.66666667,18.47520861,341.3333333,77.5,41.0,73.0,20,41,-1,-1
14500,22,13181253,2008,640,95.61904762,140.0451628,85.78125,360.5878743,4.020862053,253485.6346,2520216,680,1032,2.427690296,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
14501,80,5042,12,6,6.0,0.0,0.0,2380.007933,396.6679889,5042.0,5042,40,0,0.0,6,6.0,0.0,0.0,9.0,6.0,0.0,40,12,256,-1
14502,53,317,128,64,64.0,0.0,192.0,1615141.956,12618.29653,105.6666667,255,64,64,6309.148265,192,115.2,70.10848736,4915.2,144.0,64.0,192.0,64,128,-1,-1
14503,443,116195,112,112,18.66666667,45.72380853,751.4,33297.47407,94.66844529,11619.5,52793,204,168,43.03111149,1418,322.4166667,574.8361756,330436.6288,351.7272727,18.66666667,751.4,204,112,65535,166
14504,443,86,0,0,0.0,0.0,0.0,0.0,23255.81395,86.0,86,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,251,-1
14505,22,43,0,0,0.0,0.0,0.0,0.0,46511.62791,43.0,43,32,32,23255.81395,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14506,22,11661581,2008,640,95.61904762,140.0451628,85.78125,407.5776689,4.544838303,224261.1731,2262215,680,1032,2.744053315,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
14507,21,9174470,108,24,12.0,9.733961167,12.53333333,32.2634441,2.615954927,398890.0,3408920,296,488,1.634971829,34,11.84,12.69737506,161.2233333,12.33333333,12.0,12.53333333,296,108,29200,227
14508,21,9776945,112,26,12.44444444,10.23610169,12.53333333,30.68443159,2.454754527,425084.5652,3640001,296,488,1.534221579,34,12.0,12.83225104,164.6666667,12.5,12.44444444,12.53333333,296,112,29200,227
14509,21,8638758,105,24,11.66666667,9.354143467,12.53333333,33.91691259,2.778177141,375598.1739,3154104,296,488,1.736360713,34,11.72,12.60132268,158.7933333,12.20833333,11.66666667,12.53333333,296,105,29200,227
14510,53,60554,62,31,31.0,0.0,113.0,4756.085477,66.05674274,20184.66667,60501,40,40,33.02837137,113,63.8,44.91324972,2017.2,79.75,31.0,113.0,40,62,-1,-1
14511,21,271,14,14,7.0,9.899494937,0.0,51660.51661,11070.1107,135.5,191,64,20,3690.0369,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14512,80,5757118,0,0,0.0,0.0,0.0,0.0,0.694792082,1919039.333,5719673,72,32,0.17369802,0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,8192,42780
14513,21,228,14,14,7.0,9.899494937,0.0,61403.50877,13157.89474,114.0,144,64,20,4385.964912,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14514,59394,3,0,0,0.0,0.0,0.0,0.0,666666.6667,3.0,3,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,-1
14515,21,276,14,14,7.0,9.899494937,0.0,50724.63768,10869.56522,138.0,157,64,20,3623.188406,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14516,22,71,0,0,0.0,0.0,0.0,0.0,28169.01408,71.0,71,32,32,14084.50704,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
14517,21,3,14,14,7.0,9.899494937,0.0,4666666.667,666666.6667,3.0,3,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
14518,21,218,14,14,7.0,9.899494937,0.0,64220.18349,13761.46789,109.0,167,64,20,4587.155963,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
14519,22,12320417,2008,640,95.61904762,140.0451628,85.78125,385.7823968,4.301802447,236931.0962,2236148,680,1032,2.597314685,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
14520,8080,76828,207,195,51.75,95.54187564,44.66666667,4438.485969,91.11261519,12804.66667,74235,92,72,39.04826365,195,42.625,75.57576615,5711.696429,48.71428571,51.75,44.66666667,92,207,8192,237
14521,22,12746140,2008,640,95.61904762,140.0451628,83.18181818,372.8972065,4.23657672,240493.2075,2464594,680,1064,2.589019107,976,86.41818182,188.2012015,35419.69226,88.01851852,95.61904762,83.18181818,680,2008,29200,247
14522,53,115741,92,46,46.0,0.0,109.0,2678.394,34.55992259,38580.33333,115736,64,64,17.27996129,109,71.2,34.50652112,1190.7,89.0,46.0,109.0,64,92,-1,-1
